store_name,address,Latitude,Longitude
桂冠窩廚房 Joy' in Kitchen,臺北市中正區羅斯福路三段126號,25.0205742,121.5279607
山內雞肉古亭店,臺北市中正區和平西路一段132號,25.0269014,121.5167267
老同安小酒館,臺北市中正區同安街24號,25.0248113,121.5222461
來呷甜甜品,臺北市中正區延平南路11號1樓,25.0461958,121.5108528
糖品角屋,臺北市中正區中華路二段303巷2號,25.029223,121.5050271
大山東餅舖,臺北市中正區羅斯福路四段92號,25.0135188,121.534971
新平洞 김밥,臺北市中正區信義路二段79巷16之6號,25.0353969,121.5268358
彰化肉圓 南機場,臺北市中正區中華路二段313巷36號,25.0284065,121.5062546
ZAC ZAG 一楽炸雞 中正南陽店,台北市中正區南陽街21號,25.0440612,121.5161405
馬叔餅舖,臺北市中正區臨沂街67之2號,25.0359292,121.5284088
井上天丼,台北市中正區汀州路三段166號,25.0133273,121.5345372
89 LOOP Sports Bar,臺北市中正區羅斯福路四段134號2樓號,25.0129485,121.5358227
這一小鍋 台北誠品站前店,臺北市中正區忠孝西路一段47號B1F,25.0469357,121.5154329
珍品小館,臺北市中正區青島東路7之5號,25.0441893,121.5223436
點水樓,臺北市中正區懷寧街64號,25.0439245,121.5139608
南門鯓丼,臺北市中正區南昌路一段59巷37號,25.0316448,121.518303
瓦城 台北三越站前店,臺北市中正區忠孝西路一段66號12樓,25.0461864,121.5153037
紅火食代 串燒專門店,臺北市中正區寧波西街1號,25.0315748,121.5188063
老熊牛肉麵店,臺北市中正區南海路38之2號,25.03216,121.515801
黃石 YELLOWSTONE,臺北市中正區金門街34巷9之3號,25.0214836,121.5225436
黃媽媽米粉湯,臺北市中正區信義路二段87號,25.0344712,121.5268393
惠 Q潤餅,臺北市中正區臨沂街73之1號,25.0350562,121.5280801
龍門客棧餃子館,臺北市中正區林森南路61巷19號,25.0396531,121.5230192
再睡5分鐘,臺北市中正區南陽街24號,25.0444048,121.5159993
福二漢堡製造所,臺北市中正區汀州路三段229號,25.0140145,121.5340263
欣鍋園涮涮鍋,臺北市中正區和平西路一段34號,25.0265463,121.5204347
Best義pasta食堂,臺北市中正區南陽街3號,25.0452988,121.5162058
CAFE N°185,臺北市中正區博愛路185號,25.0347699,121.5108937
雄記蔥抓餅,臺北市中正區羅斯福路四段108巷2號,25.0132934,121.5353407
La Grotta,臺北市中正區中華路一段77號,25.038885,121.5078383
Jup Jup Craft Beer Bar & Bistro 精釀啤酒餐酒館,臺北市中正區忠孝西路一段72之26號,25.0467057,121.5137929
藝奇新日本料理 ikki,臺北市中正區衡陽路52號,25.0420806,121.5120889
咕咕香酥雞蛋糕,臺北市中正區南陽街8號,25.0452276,121.5160061
光華日式車輪餅,臺北市中正區八德路一段82巷16號,25.0435407,121.5320568
FF.,臺北市中正區和平西路二段107號,25.0324992,121.5066543
銀座越南餐館,臺北市中正區羅斯福路三段286巷4弄6號,25.015952,121.532045
高麗園 三創店,臺北市中正區市民大道三段2號9樓,25.0453541,121.5311072
petit doux．微兜 Café Bistro,臺北市大同區承德路一段1號1樓,25.049308,121.5171935
劉記古早味蔥蛋餅,臺北市中正區羅斯福路四段108巷2之3號,25.0131689,121.5352644
瓦法奇朵,臺北市中正區信陽街29號,25.0447679,121.5156272
卡那達咖啡店,臺北市中正區臨沂街13巷5號,25.0423901,121.5309699
Q Five 多元義式餐廳,臺北市中正區信陽街3號2樓,25.0448176,121.5168605
貳樓餐廳 Second Floor Cafe 公館店,臺北市中正區羅斯福路三段316巷9弄7號,25.0157801,121.5316367
利隆餅店,臺北市中正區信義路二段79巷15號,25.0356664,121.5270035
添好運 HOYII北車站店,臺北市中正區忠孝西路一段36號,25.0460243,121.5169483
松鼠Bonbon cakery& café,臺北市中正區臺北市忠孝東路一段108號2樓,25.043898,121.524815
祥和蔬食精緻料理,臺北市中正區鎮江街1巷1號,25.0443616,121.5217918
清真黃牛肉麵館,臺北市中正區延平南路23號,25.0456689,121.510751
Chatime日出茶太-台北天成店,臺北市中正區忠孝西路一段41號之1號,25.0463392,121.5184207
曼鯊鯊餐坊,臺北市中正區南昌路一段74巷6號1樓,25.030863,121.517001
錢都日式涮涮鍋 汀州直營店,臺北市中正區汀州路二段100號,25.0248173,121.5194558
阿春姨米粉湯,台北市中正區濟南路二段54巷,25.0401716,121.5318066
友間食堂,台北市中正區和平西路一段14號,25.0267396,121.5214855
墨潮青蛙撞奶,臺北市中正區羅斯福路三段316巷１０號,25.0156333,121.5324369
尚家香雲南美味麵食館,臺北市中正區汀州路三段137號,25.0161547,121.5309498
三時午咖哩屋,臺北市中正區羅斯福路四段92號,25.0135188,121.534971
龍哥無骨雞腿排,台北市羅斯褔路四段108巷10號,25.013129,121.5350852
東門鵝肉攤,臺北市中正區臨沂街84巷3號,25.034464,121.527673
Little M cafe,臺北市中正區和平西路一段57號1樓,25.0267198,121.5197716
紅葉日式愛好燒,台北市中正區晉江街18巷18弄4號,25.0258129,121.5206896
劉記四神湯,臺北市中正區南昌路夜市,25.028629,121.5190686
小魯玉山東大餅,臺北市中正區杭州南路二段52號,25.0304201,121.5220352
蘭花亭涼麵,臺北市中正區廈門街77之3號,25.0246697,121.5175907
春水堂 中正店,臺北市中正區中山南路21之1號,25.0368934,121.5193872
御景日本料理,臺北市中正區林森南路2之4號,25.044331,121.5229829
立家粽子 逸湘齋美食,臺北市中正區羅斯福路一段8號,25.0324803,121.5180034
銀座杏子日式豬排 台北凱撒店,臺北市中正區忠孝西路一段38號B1,25.0462341,121.5164145
夏慕尼新香榭鐵板燒 台北南昌店,臺北市中正區南昌路二段112號,25.0257837,121.5220567
聚北海道昆布鍋,臺北市中正區南昌路二段216號,25.0239122,121.5244446
香色,臺北市中正區湖口街1之2號,25.0331174,121.5145954
八棟圓仔湯,臺北市中正區中華路二段309巷20號,25.0289267,121.5059821
聾啞雞蛋糕,臺北市大安區汀州路三段253號,25.0130544,121.5351257
米米珈琲 MiMi's Cafe,臺北市中正區羅斯福路三段284巷15號,25.0158858,121.5315007
怪舒芙Monster Souffle,臺北市中正區羅斯福路四段136巷3號,25.0127831,121.5352608
丘比手作土司早午餐(Cube Brunch),臺北市中正區忠孝東路一段108號2樓,25.043898,121.524815
AP203Bar 早餐了沒 台北延平A店,臺北市中正區延平南路88號,25.0444793,121.5101038
綠水棧,台北市大安區新生南路一段168-8號,25.0342892,121.5324428
定食8爭鮮餐飲,臺北市中正區林森南路142號2樓,25.0332444,121.5181789
寶船日本料理,臺北市中正區仁愛路二段93之1號,25.0383914,121.5317561
beardpapa日式泡芙工房,臺北市中正區北平西路3號2F,25.0473199,121.5160463
麻辣巴蕾正宗重慶酸辣粉,臺北市中正區汀州路三段183號,25.0148108,121.5327455
雅竹鐵板料理,臺北市中正區濟南路一段9之2號,25.0426739,121.5221022
金格食品 站前店,臺北市中正區忠孝西路一段66號B2,25.0463126,121.51516
林記米粉湯,臺北市萬華區中華路二段313巷22號,25.0285205,121.506683
餵Way!,臺北市中正區辛亥路一段1號,25.0187584,121.5275328
Matcha One 齊東店,臺北市中正區齊東街53巷10號,25.041366,121.5290469
山藥餅,臺北市中正區重慶南路一段38號,25.0448711,121.5131298
頌丹樂,台北市中正區北平西路3號2樓近西一門,25.0475172,121.5159125
N2-coffee Bike 氮氣冷萃咖啡,臺北市中正區信義路二段17巷10號,25.035868,121.5255546
捲捲人生「奶油捲專賣店」,台北市北平西路3號,25.0473199,121.5160463
山田珈琲店,臺北市大安區羅斯福路三段283巷21弄3號1樓,25.0198755,121.5315302
勝博殿,臺北市中正區忠孝西路一段66號12樓,25.0461864,121.5153037
站食可以,台北市中正區羅斯福路三段316巷8弄12-1號,25.0153735,121.5326376
くら寿司 藏壽司 台北館前店,臺北市中正區館前路12號5樓,25.0456618,121.5147282
南昌手工包子店（原金華街）,台北市中正區南昌路二段131號,25.0261609,121.522126
萬中肉骨茶,臺北市中正區汀州路一段113號,25.028398,121.5092051
正鋒自助餐,臺北市中正區林森南路3巷3號1F,25.0443408,121.523704
財哥福州麵,臺北市中正區西藏路10號,25.0306967,121.5076864
森本家拉麵,台北市忠孝東路二段134巷20號,25.0407835,121.5316808
同安街麵線羹,臺北市中正區同安街85之1號,25.0229175,121.5209467
JIATE 新光站前店,臺北市中正區忠孝西路一段66號B1,25.0461497,121.5152982
貳家桌遊 北車店,臺北市中正區公園路20巷15號3樓,25.0451898,121.5164081
一番地壽喜燒(台北店),臺北市中正區開封街一段48號,25.045817,121.514481
吉豚屋かつや,台北市中正區忠孝西路一段36號,25.0460243,121.5169483
祥滿速食餐坊-清蒸鮮魚（海鮮火鍋）,台北市羅斯福路四段92號1樓5356攤位水源市場內,25.01371,121.534983
SGP 新加坡美食,臺北市中正區公園路20巷14號,25.0450731,121.5165218
鍋in百元風味火鍋,臺北市中正區汀州路三段196號,25.0123666,121.5352873
沐樂咖啡 新生店,臺北市中正區臨沂街13巷7號,25.0423597,121.5310883
金大鋤壽喜燒SUKIYAKI 三創店,臺北市中正區市民大道三段2號9樓,25.0453541,121.5311072
濟南牛肉麵,臺北市中正區濟南路二段60之3號,25.0401405,121.5321189
和園川味小吃,臺北市中正區紹興南街5之2號,25.0436111,121.525
貳家桌遊 復興北店,臺北市松山區長安東路二段215號10樓,25.0484092,121.5445221
北平上園樓,臺北市中正區林森南路4號,25.043956,121.5229715
咖啡學人-老傑克 The Cafeist & Old Jack,臺北市中正區金門街4號,25.0229383,121.524468
九日咖啡 自家烘焙咖啡館（二店）,臺北市中正區青島西路11號,25.0450483,121.5177209
戰醬燒肉,臺北市中正區羅斯福路三段316巷7之3號,25.0156779,121.532234
INTERMISSION 中場休息 Cafe',臺北市中正區汀州路三段149號1樓,25.015961,121.531258
animate cafe 台北北門店,臺北市中正區博愛路7號1樓,25.0461373,121.5114628
周記手工家常麵,臺北市中正區漢口街一段80巷12之5號,25.0445813,121.5121042
Caviar café+ brunch 魚子醬咖啡,臺北市中正區齊東街68號,25.0418525,121.5279243
城中豆花伯五十年老店,臺北市中正區漢口街一段80巷,25.0446588,121.5122751
我不怕你泰胖,臺北市中正區中華路二段75巷1弄13號,25.0343939,121.5064452
Hamster Dessert 倉鼠甜點工作室,臺北市中正區杭州南路一段14之7號,25.0396989,121.5242042
樂雅樂家庭餐廳,臺北市中正區許昌街19號,25.0456755,121.5165906
炎弟炒飯鐵板燒 公館店,臺北市中正區汀州路三段208號,25.0121035,121.535495
鼎豐記上海蟹殼黃,臺北市中正區衡陽路94號,25.042128,121.510696
一家川菜小館,臺北市中正區中華路二段305巷15號,25.0294273,121.505472
徐記川菜,臺北市中正區中華路二段301巷16號,25.0297465,121.5051772
祥記號美食小吃,臺北市中正區羅斯福路四段92號,25.0135188,121.534971
麻煮MiNi麻辣煲 公館店,臺北市中正區汀州路三段273號1樓,25.0124864,121.5354882
泰味鮮,臺北市中正區羅斯福路三段316巷8弄3之4號,25.0156061,121.5326131
坂田家廚房,臺北市中正區青島東路4之2號1樓,25.0438749,121.5214541
PRIME ONE牛排館 (台北花園大酒店),臺北市中正區中華路二段1號,25.0363705,121.5068203
Drip Cafe 好滴咖啡,台北市台北市中正區南陽街1號2樓,25.0456512,121.5162179
三娘香菇肉粥,臺北市中正區南昌路二段4之3號,25.0250941,121.523075
富士山の豬,臺北市中正區延平南路36之1號,25.0463951,121.5107085
NUKI Coffee,臺北市中正區金門街5之1號,25.0213943,121.5228493
垃圾麵,臺北市中正區八德路一段82巷9弄14號,25.0434812,121.5317081
東方霸牛肉麵,台北市中正區杭州南路一段57號,25.0405532,121.5259843
Bar Link,臺北市中正區師大路164號,25.0211042,121.5258237
鶴茶樓- 鶴頂紅茶商店 北車信陽店,臺北市中正區信陽街18號,25.0445032,121.5156606
亞尼克菓子工房,臺北市中正區寶慶路32號,25.0414461,121.5090757
"台北時代寓所 Hotel Resonance Taipei, Tapestry Collection by Hilton",臺北市中正區林森南路7號,25.0439639,121.5235742
Rich Daddy cafe & kids 富爸爸餐飲會所,臺北市中正區金山北路1號2樓,25.0442097,121.5304393
淘客美式漢堡 北車店,臺北市中正區信陽街14號,25.0445919,121.5158014
金子半之助,台北市中正區北平西路3號2樓,25.0477467,121.5169983
鈜景國產肉品專賣店,臺北市中正區臨沂街70號,25.034584,121.527824
北北車魯肉飯,臺北市中正區公園路20巷21號,25.0452066,121.5162942
養鍋Yang Guo石頭涮涮鍋,臺北市中正區寧波西街81號,25.0303386,121.5167232
法點法食 FA DEN FA SAï,臺北市中正區汀州路三段210號,25.0120475,121.5355231
野草居食屋,臺北市中正區同安街28巷1號,25.0248237,121.5217016
老建中麵店,臺北市中正區泉州街39號,25.0290388,121.5145524
竜丼日式料理,臺北市中正區南昌路一段108巷1號2樓,25.0301389,121.5174888
芝生食堂 忠孝新生店,台北市中正區忠孝東路二段134巷1號,25.0415988,121.5317676
詠樂-野菜咖哩,臺北市中正區福州街3號1樓,25.0297426,121.5200389
鬼匠貳拉麵 咖哩飯,臺北市中正區寧波西街69號,25.030513,121.517049
徹思叔叔本店,臺北市中正區北平西路3號1樓號臺北車站大廳南二門,25.0480075,121.5170613
璞滿滿,臺北市中正區徐州路34號,25.0405954,121.523547
小李便當店,臺北市中正區濟南路二段3號,25.0416754,121.5266074
泰享喝商行泰式茶飲,臺北市中正區羅斯福路四段138號,25.0129577,121.5358972
彼得好咖啡 三創門市,臺北市中正區八德路一段104號,25.0441289,121.5324731
幸福村潤餅,臺北市大安區羅斯福路三段316巷內,25.0160833,121.5328368
Learn Bar 學吧精釀,臺北市中正區信義路二段253號1樓,25.0338644,121.531387
東門御園坊 手工水餃,臺北市中正區信義路二段79巷13號,25.0350518,121.5268814
8 1/2 oz 漢堡,臺北市中正區汀州路二段186號,25.0227701,121.5230166
三元堂拉麵專門店,臺北市中正區三元街52號,25.0292681,121.5089805
馬辣頂級麻辣鴛鴦火鍋,臺北市中正區汀州路三段86號,25.0146237,121.5326422
兄弟蚵仔麵線,臺北市中正區汀州路三段235號,25.0139087,121.5341141
大河屋 燒肉丼 串燒 微風北車店,臺北市中正區北平西路3號2樓,25.0477467,121.5169983
梅江韓國烤肉,臺北市中正區思源街10號,25.014916,121.5317983
雞三和 微風台北車站,臺北市中正區北平西路3號2樓,25.0477467,121.5169983
魚バカ,台北市中正區信義路二段81號,25.0347273,121.5267743
貴哥福州麵,臺北市中正區中華路二段307巷9號,25.0290468,121.5055341
星巴克時代寓所門市,臺北市中正區林森南路7之1號,25.0439639,121.5235742
12MINI經典即享鍋-捷運公館店,臺北市中正區羅斯福路三段316巷14號,25.0155113,121.5323408
蔡萬興,臺北市中正區和平西路一段118號,25.0268619,121.5170777
初 拉麵&煎餃,臺北市中正區南昌路一段59巷17號,25.0314083,121.5179171
藍記麻辣,臺北市中正區金山南路一段19號,25.0405319,121.5293519
康記老麵包子專賣店,臺北市中正區寧波西街48號,25.030785,121.517853
兩點(手作茶飲+車輪餅) 公館店,臺北市中正區汀州路三段185號,25.0147314,121.5328485
小吉市場,臺北市中正區南昌路二段111號,25.0264962,121.5216803
玖伍牛肉麵,台北市中正區八德路一段82巷8號,25.0437767,121.5319276
奧蘿茉CAfe北車店,臺北市中正區南陽街26號,25.0443976,121.5160299
甜心餐廳 台糖台北會館,臺北市中正區中華路一段39號,25.0453715,121.5098341
紅爐牛排館,臺北市中正區仁愛路二段32號,25.0380738,121.5271113
坦都理,臺北市中正區汀州路三段57號,25.018211,121.528006
南門福州傻瓜乾麵,台北市中正區南昌路一段59巷32號,25.0319878,121.5183944
易牙居餐廳,臺北市中正區羅斯福路三段286巷16號,25.0159491,121.5323595
幸福日式飯糰,臺北市中正區羅斯福路二段126之3號,25.0260819,121.522681
朝柴肉蛋吐司華山店,臺北市中正區紹興南街4之9號,25.0433429,121.5247006
4F劇場咖啡 Le Promenoir (中山堂),台北市中正區延平南路98號4樓,25.0425041,121.5103541
順園小館,臺北市中正區汀州路三段281號,25.0123845,121.5355485
麵屋輝,臺北市中正區伊通街8之1號,25.0495788,121.5346232
一兆堂鍋物,臺北市中正區北平西路3號2樓,25.0477467,121.5169983
橘村屋,臺北市中正區北平西路3號,25.0473199,121.5160463
珍記豬血糕,臺北市中正區汀州路三段187號,25.0146903,121.5330475
A Fabules Day,臺北市中正區信義路二段171號1樓,25.034033,121.52913
CAFE Macho早秋咖啡,臺北市中正區晉江街10號,25.026052,121.521129
Fun Juice 丰果汁 台大醫院兒童醫院店,臺北市中正區中山南路8號B1,25.0442304,121.5188189
小蒙牛精緻鍋物（涮）三創店,臺北市中正區市民大道三段2號9樓,25.0453541,121.5311072
梅門防空洞,臺北市中正區延平南路87號,25.043293,121.510837
万 象WANGXINAG,臺北市中正區同安街73巷10號,25.0231816,121.521609
小巷裁縫,臺北市中正區羅斯福路二段30巷5號,25.0282441,121.5208019
麥食達韓式料理,臺北市中正區懷寧街86號,25.042916,121.513943
阿妹麵店,臺北市中正區南昌路二段105號,25.026681,121.5215058
王朝餐廳 凱撒飯店,臺北市中正區忠孝西路一段38號3F,25.0460991,121.5162582
小南門福州傻瓜乾麵,臺北市中正區延平南路153號,25.0354294,121.5078478
別處咖啡 Away cafe,臺北市中正區羅斯福路三段244巷9弄2之1號,25.0170063,121.5303878
乾杯 台北總站,臺北市中正區北平西路3號臺北車站2樓,25.0480075,121.5170613
老爺爺葡式蛋塔,台北市中正區羅斯福路四段24巷11-1號,25.0151525,121.5326372
咖啡長在咖啡樹,臺北市中正區忠孝東路二段39巷2弄18號一樓,25.044321,121.527394
愛天空台北本店,臺北市中正區忠孝東路二段134巷8號,25.0418182,121.5316145
誇張古懂咖啡店,臺北市中正區臨沂街40之5號,25.037757,121.5291992
Shishlik Pita x Kebab 西西里克中東串燒（餐館店）,臺北市中正區羅斯福路四段138號2樓,25.0128644,121.5358764
重順川菜餐廳,臺北市中正區羅斯福路三段316巷8弄3之2號,25.0156061,121.5326131
臭老闆現蒸臭豆腐 二店,臺北市中正區中華路二段309巷46號,25.029244,121.506652
阿鸞手工法國麵包,臺北市中正區羅斯福路四段90巷,25.0137931,121.5347923
微風台北車站,臺北市中正區北平西路3號,25.0473199,121.5160463
Cafe' de Corner,臺北市中正區羅斯福路二段36巷1號,25.028117,121.5212812
高級生吐司專門店 TREES BREAD 古亭店,台北市中正區同安街69巷2-4號,25.0235758,121.5214142
大樹下健康餐飲,臺北市中正區三元街69號,25.029495,121.509213
金磚鴨 汀州店,臺北市中正區汀州路二段262之1號,25.0212404,121.5250477
香帥蛋糕,臺北市中正區羅斯福路三段94號,25.021585,121.5268322
宗家 源 吉兆庵 微風台北車站店,臺北市中正區北平西路3號,25.0473199,121.5160463
十杯極致手作茶飲 公館店,臺北市中正區汀州路三段277號,25.0123985,121.5355393
TIGERROAR 韓虎嘯 微風北車門市,台北市中正區北平西路3號臺北車站,25.0480075,121.5170613
百佳（龍泰）創意烘培坊,臺北市中正區杭州南路一段145之2號1樓,25.036005,121.5246659
谷咕谷台灣土雞料理專門店,臺北市中正區和平西路一段28號,25.0265679,121.5206539
山嵐拉麵公館店,臺北市中正區羅斯福路四段136巷1弄13號,25.0130637,121.5353865
一手私藏世界紅茶 中正南昌店,臺北市中正區南昌路一段73號1樓,25.0309962,121.5175315
奇福扁食,臺北市中正區寧波西街17號,25.0313421,121.5184283
天仁喫茶趣 衡陽店,臺北市中正區衡陽路62號2樓,25.0421758,121.5117931
Flovie花漾薇漫,臺北市中正區羅斯福路三段244巷10弄19號,25.016115,121.531526
狗一下居食酒屋 公館店,臺北市中正區汀州路三段271號,25.012527,121.5354658
吃吐趣,臺北市中正區汀州路二段211號,25.0236187,121.5226106
魯肉飯香（金乓魯肉飯）,臺北市中正區羅斯福路三段316巷12號,25.015582,121.532409
吉豚屋 館前店,臺北市中正區信陽街27號,25.044812,121.5156503
朝日壽司,臺北市中正區羅斯福路三段100之1號,25.021269,121.527214
胡椒餅,台北市中正區羅斯福路一段25號,25.0328693,121.5184728
太學口糯米腸包香腸,臺北市中正區羅斯福路三段286巷18號,25.015861,121.53236
金陵酸梅湯之家,臺北市中正區沅陵街2號,25.0429128,121.5126224
專業飯糰、蔥蛋餅,臺北市中正區林森南路61巷10之1號,25.03974,121.522162
靜壽司,臺北市中正區羅斯福路三段316巷7之1號,25.0156779,121.532234
雪球咖啡 公館店,臺北市中正區汀州路三段227號,25.014041,121.533943
L.A.F BURGER 拉芙漢堡,臺北市中正區汀州路三段293號2F,25.0120322,121.5357408
鴉片粉圓,臺北市中正區南昌路二段156號,25.0248636,121.5233109
涓豆腐 微風北車店,臺北市中正區北平西路3號2樓,25.0477467,121.5169983
索菲烤布蕾,台北市中正區羅斯福路四段92號2樓,25.0134943,121.5349543
東門興記手工水餃,臺北市中正區金山南路一段120號,25.0350682,121.5272252
Skylark洋食‧芳鄰 寶慶遠百店,臺北市中正區寶慶路32號1樓,25.0414776,121.5089709
邱記烤鴨店,臺北市中正區重慶南路三段67號,25.0266351,121.5162986
Tegokoro 甜手心,臺北市中正區濟南路二段4之1號,25.0406824,121.5304936
何家大碗公涼麵 成功店,臺北市中正區青島東路21之9號,25.04344,121.5241354
麗園壽司,臺北市中正區連雲街74之3號,25.03428,121.5299504
老鄧Lao Deng1949,臺北市大安區信義路二段198巷4號,25.0332323,121.5301891
紅盤子港式茶餐廳,臺北市大安區安和路二段35巷3號1樓,25.0318376,121.5528962
JODO 飯糰咖啡手作專門店,臺北市中正區汀州路三段131號,25.0162735,121.5307397
銀座杏子豬排,臺北市中正區北平西路3號2樓,25.0477467,121.5169983
同安街周記炒牛肉,臺北市中正區同安街28巷2號,25.0245886,121.5218215
安東廳 (喜來登大飯店),臺北市中正區忠孝東路一段12號2樓,25.0445802,121.5224401
頂好香滷味,台北市中正區南陽街8號,25.0452276,121.5160061
泰獅 泰式料理,臺北市中正區武昌街一段16巷11號,25.0432544,121.5127563
Ebisu curry,臺北市中正區寧波西街78號,25.029929,121.5163044
スシロー壽司郎 中華路店,臺北市中正區中華路一段41號,25.0449144,121.5095061
谷得好好 GUUD TEA & COMPANY 北車信陽店,臺北市中正區信陽街12號,25.0445076,121.5159012
羅媽媽米粉湯,臺北市中正區信義路二段81號,25.0347273,121.5267743
小器食堂 華山店,台北市中正區八德路ㄧ段ㄧ號華山園區中四b館,25.0500353,121.5650865
吧生仔碌碌,臺北市中正區羅斯福路三段284巷13號1樓,25.0161696,121.5316787
可蜜達Comida 北門店,臺北市中正區中華路一段21巷14號,25.0464355,121.510492
Korea Fast 韓式料理,臺北市中正區南昌路二段207之1號1樓,25.025076,121.523427
ville cafe,臺北市中正區羅斯福路三段284巷5號,25.0162129,121.531834
話一隻雞,臺北市中正區南陽街21之5號1樓,25.0438374,121.5161413
Supreme Beans Coffee,臺北市中正區汀州路二段293號1樓,25.0219484,121.5245426
咖啡實驗室,臺北市中正區忠孝東路二段64巷6號,25.04299,121.5285899
想點 想奌,臺北市中正區開封街一段19號,25.046166,121.513746
東莒小吃店,臺北市中正區貴陽街一段東吳大學及清華幼兒園旁,25.0945636,121.5454248
香港泉記小吃館,臺北市中正區羅斯福路四段24巷12弄3號,25.0149453,121.532779
大拙匠人食品有限公司_美食推薦匠拌麵,臺北市中正區新生南路一段160巷11號1樓,25.0346775,121.5310038
塔吉特Touched 千層蛋糕 北捷店,臺北市中正區忠孝西路一段49號,25.0463846,121.5178642
上上咖啡 ShangShang Coffee,臺北市中正區延平南路95號,25.0427979,121.5107754
國家表演藝術中心,臺北市中正區中山南路21之1號,25.0368934,121.5193872
離騷 Bistro & Bar,臺北市中正區新生南路一段52之3號2樓,25.0413868,121.5325457
玖伍川味牛肉麵,臺北市中正區新生南路一段54巷22號,25.0411396,121.5316772
Mr.雪腐 公館店,臺北市中正區羅斯福路三段244巷21號,25.0166544,121.5304567
巫雲,臺北市中正區羅斯福路三段244巷9弄7號,25.017131,121.5304439
康樂意小吃店,臺北市中正區汀州路二段46號,25.0252446,121.5178495
花園 THAI THAI 台北花園大酒店,臺北市中正區中華路二段1號,25.0363705,121.5068203
龍記炒燴,台北市羅斯福路四段92號,25.0135188,121.534971
國家攝影文化中心,臺北市中正區忠孝西路一段70號,25.0468763,121.5142514
張記鍋貼牛肉麵,臺北市中正區延平南路101巷4號,25.0425053,121.5109401
東京油組総本店 台北華山組,臺北市中正區忠孝東路一段140號,25.0440575,121.5255089
Alleycat's Pizza (台北華山店),臺北市中正區八德路一段1號,25.0432788,121.5293005
新宿勝博殿日式豬排さぼてん 三創園區店,臺北市中正區市民大道三段2號B2,25.0454815,121.5311273
京畿道韓式料理,臺北市中正區延平南路216巷2號,25.0345477,121.5073064
青島東路 基隆麵食館,臺北市中正區青島東路七號之三,25.0436223,121.5230182
咖博館 台北聚落店,臺北市中正區重慶南路三段2號1樓,25.0295813,121.5151425
秀食屋Shows House 關東煮專賣店,臺北市中正區汀州路三段227號,25.014041,121.533943
65義大利麵 寧波店,臺北市中正區寧波西街88之1號,25.0298029,121.5157334
羊成小館,臺北市中正區忠孝東路二段80號,25.0431035,121.5290257
鮮魚湯,臺北市中正區濟南路二段63號,25.0403545,121.5320407
佐藤精肉店 akiba,台北市中正區八德路一段82巷9弄8號2樓,25.0435024,121.5319214
安宅AnJai 燉麵專賣,臺北市中正區牯嶺街65號,25.0290245,121.5173675
小旺號鐵板捲餅,臺北市中正區汀州路三段259號,25.0125371,121.5354398
公館清蒸肉圓,臺北市中正區汀州路三段150號,25.0136452,121.5340986
徐家麵食點心舖,臺北市大安區杭州南路二段55號,25.0325548,121.522821
蔣老爹麵食 忠孝新生店,臺北市中正區臨沂街3巷19號,25.0433164,121.5317523
大四方蛋餅,臺北市中正區南陽街3之1號,25.0439648,121.5161532
2個10元紅豆餅,臺北市中正區重慶南路一段36號,25.0449267,121.5130824
星島海南雞飯 懷寧店,臺北市中正區懷寧街35號,25.044897,121.514252
台生飲食亭,臺北市中正區開封街一段49號,25.0458029,121.514252
秀昌水餃,臺北市中正區中華路二段309巷20號,25.0289267,121.5059821
本味拉麵,臺北市中正區南昌路一段76號,25.0310139,121.517242
廣東腸粉,台北市中正區開封街一段2-32號,25.0458568,121.5144549
森高砂咖啡華山實驗室,台北市八德路一段1號,25.0432788,121.5293005
南機場土耳其沙威瑪,臺北市中正區中華路二段309巷8之1號,25.0285788,121.5057895
基隆黑輪綜合甜不辣,臺北市中正區中華路二段309巷19號,25.0289228,121.50595
TUTTO Fresco 翡冷翠義式餐廳,台北市中正區漢口街一段15號1樓,25.0452935,121.514443
德立莊酒店,臺北市中正區秀山街4號,25.0425228,121.5094326
阿吉豆漿紅茶 南機場夜市,臺北市中正區中華路二段311巷8號,25.0283346,121.5059932
Mr.拉麵 公館店,臺北市中正區羅斯福路三段316巷9弄2號,25.015618,121.532022
BATAVIA - Taste of Asia,臺北市中正區懷寧街100號1樓,25.0420555,121.5139497
叫小賀地瓜,臺北市中正區羅斯福路四段4號,25.0159129,121.532802
張家清真黃牛肉麵館,臺北市中正區延平南路21號,25.045725,121.510765
輕晨日和早午餐,臺北市中正區和平西路一段50號,25.0264266,121.5198047
回憶麵煎餅,臺北市中正區羅斯福路四段90巷2號,25.01384,121.534705
大戶屋台北凱撒店,臺北市中正區忠孝西路一段38號B1,25.0462341,121.5164145
曼谷魚 泰式國民料理,臺北市中正區青島東路5之1號,25.0439342,121.522077
悅湘蛋包飯,臺北市中正區信陽街26之11號,25.0444759,121.5154778
書屋花甲,台北市中正區中華路二段307巷42號,25.0293869,121.5063566
El Sabroso Mexican Food,臺北市中正區汀州路三段107號之一,25.0169379,121.529826
漸漸咖啡店,臺北市中正區銅山街三巷二號一樓,25.0406851,121.526354
朝鑫壽司 (朝日壽司),臺北市中正區羅斯福路三段84巷2號,25.0217791,121.5262657
重熙老麵,台北市廣州街8巷7號,25.0348954,121.5081787
